ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
225	"ENSG00000184216.15"	"IRAK1"	chrX	-	154013042	154013433	154012528	154012678	154014041	154014246	225	2157,991,1644	1,0,27	483,954,666	0,0,0	298	149	0.427699772394	1.0	0.999,1.0,0.968	1.0,1.0,1.0	-0.011
226	"ENSG00000184216.15"	"IRAK1"	chrX	-	154014041	154014278	154012528	154013433	154016031	154016073	226	1953,841,1377	29,1,25	440,858,545	14,15,28	298	149	4.15474122962e-05	0.0015586844579899232	0.971,0.998,0.965	0.94,0.966,0.907	0.04
227	"ENSG00000184216.15"	"IRAK1"	chrX	-	154014041	154014278	154012528	154013433	154016436	154016644	227	639,317,516	0,0,2	172,350,219	0,0,2	298	149	1	1.0	1.0,1.0,0.992	1.0,1.0,0.982	0.003
228	"ENSG00000184216.15"	"IRAK1"	chrX	-	154014041	154014278	154013042	154013343	154016031	154016073	228	1440,590,937	3,2,2	289,563,353	4,0,4	298	149	0.868633172921	1.0	0.996,0.993,0.996	0.973,1.0,0.978	0.011
229	"ENSG00000184216.15"	"IRAK1"	chrX	-	154016031	154016097	154010505	154011917	154016436	154016644	229	918,370,569	4,0,9	168,307,261	0,0,0	215	149	0.895590419541	1.0	0.994,1.0,0.978	1.0,1.0,1.0	-0.009
230	"ENSG00000184216.15"	"IRAK1"	chrX	-	154016031	154016097	154013042	154013433	154016436	154016644	230	945,371,594	0,0,2	182,322,286	0,0,2	215	149	1	1.0	1.0,1.0,0.995	1.0,1.0,0.99	0.002
231	"ENSG00000184216.15"	"IRAK1"	chrX	-	154016031	154016097	154014041	154014278	154016436	154016644	231	2235,903,1436	14,11,12	440,827,586	4,15,2	215	149	0.428918312084	1.0	0.991,0.983,0.988	0.987,0.974,0.995	0.002
233	"ENSG00000184216.15"	"IRAK1"	chrX	-	154018290	154018355	154018005	154018120	154018598	154018638	233	2307,1003,1269	0,0,3	454,933,749	0,0,0	214	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
234	"ENSG00000184216.15"	"IRAK1"	chrX	-	154019196	154019328	154018974	154019078	154019430	154019598	234	3544,1374,1701	0,0,0	665,1326,1116	0,2,0	281	149	1	1.0	1.0,1.0,1.0	1.0,0.997,1.0	0.001
235	"ENSG00000198910.14"	"L1CAM"	chrX	-	153873227	153873242	153872591	153872697	153875760	153875847	235	1,0,0	19,46,94	0,0,0	9,51,285	164	149	1	1.0	0.046,0.0,0.0	0.0,0.0,0.0	0.015
237	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786211	153786272	153785767	153785973	153786354	153786449	237	921,640,1875	10,2,17	538,602,672	4,2,11	210	149	0.887689017859	1.0	0.985,0.996,0.987	0.99,0.995,0.977	0.002
238	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786800	153786947	153785766	153786449	153787050	153787153	238	1225,841,2249	8,4,48	793,725,957	3,0,14	296	149	0.00626741411478	0.08306931031495175	0.987,0.991,0.959	0.993,1.0,0.972	-0.009
239	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153785766	153786449	153787463	153787553	239	444,268,783	0,0,7	232,260,330	1,0,0	252	149	1	1.0	1.0,1.0,0.985	0.993,1.0,1.0	-0.003
240	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153785766	153786449	153787822	153787955	240	7,11,39	0,0,3	6,3,17	0,0,0	252	149	0.546227066424	1.0	1.0,1.0,0.885	1.0,1.0,1.0	-0.038
241	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153785766	153786449	153787822	153787955	241	462,257,710	0,0,3	260,266,322	0,0,0	283	149	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
242	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153787050	153787153	153787822	153787955	242	936,554,1508	3,9,0	514,537,680	3,3,4	283	149	0.8613888303	1.0	0.994,0.97,1.0	0.989,0.99,0.989	-0.001
243	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787822	153787955	153785766	153786449	153788074	153788135	243	1003,551,1317	0,0,2	575,533,716	0,0,0	282	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
244	"ENSG00000067829.20"	"IDH3G"	chrX	-	153789113	153789200	153788074	153788135	153789711	153789790	244	24,3,24	1039,581,1379	0,0,2	530,526,775	236	149	0.717100577952	1.0	0.014,0.003,0.011	0.0,0.0,0.002	0.009
245	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790563	153790575	153789837	153790292	153790809	153790851	245	338,205,486	19,0,4	155,179,202	3,2,1	161	149	0.0427740683607	0.3648044556720356	0.943,1.0,0.991	0.98,0.988,0.995	-0.01
246	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790563	153790575	153789837	153790292	153794245	153794325	246	5,5,8	4,0,0	2,4,2	0,0,3	161	149	0.476081843536	1.0	0.536,1.0,1.0	1.0,1.0,0.382	0.051
247	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790795	153790851	153790194	153790292	153794245	153794356	247	317,176,346	4,0,0	149,170,182	0,0,3	205	149	1	1.0	0.983,1.0,1.0	1.0,1.0,0.978	0.002
248	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790809	153790851	153789837	153790292	153794245	153794325	248	261,146,255	4,0,0	118,135,138	0,0,3	191	149	1	1.0	0.981,1.0,1.0	1.0,1.0,0.973	0.003
249	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790809	153790851	153790563	153790575	153794245	153794325	249	558,318,707	0,0,0	249,299,327	1,0,0	191	149	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002
250	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790809	153790971	153790194	153790292	153794245	153794356	250	5,0,1	4,0,0	3,0,4	0,0,3	298	149	1	1.0	0.385,NA,1.0	1.0,NA,0.4	-0.007
251	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790809	153790971	153790563	153790575	153794245	153794356	251	113,70,160	0,0,0	63,62,65	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.969,1.0,1.0	0.01
253	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153766872	153767913	153765470	153765580	153768248	153768428	253	0,0,23	0,0,0	4,1,49	0,0,1	298	149	1	1.0	NA,NA,1.0	1.0,1.0,0.961	0.013
254	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153768248	153768428	153765470	153765580	153768947	153769076	254	4,0,19	2,0,0	0,0,37	0,0,0	298	149	1	1.0	0.5,NA,1.0	NA,NA,1.0	-0.25
255	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153771309	153771403	153770964	153771081	153771485	153771655	255	8,4,34	0,0,2	4,6,98	0,0,0	243	149	1	1.0	1.0,1.0,0.912	1.0,1.0,1.0	-0.029
256	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153771485	153771655	153771309	153771403	153771863	153772015	256	3,2,55	0,0,6	2,6,95	0,0,0	298	149	0.00602785110288	0.08052178132072318	1.0,1.0,0.821	1.0,1.0,1.0	-0.06
257	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153772885	153773016	153772181	153772287	153773229	153773406	257	4,0,87	0,0,4	8,4,101	0,0,1	280	149	1	1.0	1.0,NA,0.92	1.0,1.0,0.982	-0.034
258	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153773517	153773713	153773229	153773406	153773858	153774098	258	1,2,48	1,0,0	2,0,105	0,0,1	298	149	1	1.0	0.333,1.0,1.0	1.0,NA,0.981	-0.213
259	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153775593	153775660	153775224	153775403	153775886	153775968	259	9,5,56	0,0,10	12,4,113	0,0,2	216	149	0.000273758316451	0.0071672502006707665	1.0,1.0,0.794	1.0,1.0,0.975	-0.06
260	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153777947	153778095	153777527	153777688	153778260	153778325	260	12,18,293	0,0,2	7,10,231	0,0,0	297	149	1	1.0	1.0,1.0,0.987	1.0,1.0,1.0	-0.004
261	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153777947	153778095	153777527	153777688	153778395	153778471	261	5,10,123	0,0,2	3,0,99	0,0,0	297	149	1	1.0	1.0,1.0,0.969	1.0,NA,1.0	-0.01
262	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153778260	153778325	153777527	153777688	153778395	153778471	262	5,7,128	0,0,2	1,4,91	0,0,0	214	149	1	1.0	1.0,1.0,0.978	1.0,1.0,1.0	-0.007
263	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153778260	153778325	153777947	153778095	153778395	153778471	263	12,15,297	0,0,3	5,14,225	0,0,0	214	149	1	1.0	1.0,1.0,0.986	1.0,1.0,1.0	-0.005
264	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153693040	153693175	153691974	153692107	153693262	153693366	264	45,204,53	0,0,0	12,184,61	0,10,0	284	149	0.00132523389331	0.02504008341042393	1.0,1.0,1.0	1.0,0.906,1.0	0.031
265	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153694129	153694267	153693904	153694017	153694343	153694420	265	58,232,50	1,0,3	16,168,35	0,2,0	287	149	0.885976475232	1.0	0.968,1.0,0.896	1.0,0.978,1.0	-0.038
266	"ENSG00000130822.16"	"PNCK"	chrX	-	153670449	153670594	153669732	153670130	153670743	153670831	266	0,10,2	0,0,0	3,32,3	0,0,2	294	149	1	1.0	NA,1.0,1.0	1.0,1.0,0.432	0.189
267	"ENSG00000130822.16"	"PNCK"	chrX	-	153671879	153672018	153671238	153671672	153672125	153672200	267	0,2,0	0,1,0	2,11,1	0,0,2	288	149	1	1.0	NA,0.509,NA	1.0,1.0,0.206	-0.226
274	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587924	153588454	153594546	153594679	274	525,336,618	9,0,1	200,194,282	0,0,0	298	149	0.823036401084	1.0	0.967,1.0,0.997	1.0,1.0,1.0	-0.012
275	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587931	153588394	153594546	153594679	275	424,221,650	0,0,2	240,173,298	0,0,2	298	149	1	1.0	1.0,1.0,0.994	1.0,1.0,0.987	0.002
279	"ENSG00000262919.8"	"CCNQ"	chrX	-	153597421	153597706	153596003	153596187	153598961	153599116	279	0,0,3	160,67,148	0,4,0	64,77,115	298	149	1	1.0	0.0,0.0,0.01	0.0,0.025,0.0	-0.005
280	"ENSG00000147394.20"	"ZNF185"	chrX	+	152915137	152915203	152914709	152914833	152917130	152917169	280	31,50,0	0,4,0	18,45,0	0,4,0	215	149	1	1.0	1.0,0.897,NA	1.0,0.886,NA	0.005
281	"ENSG00000147394.20"	"ZNF185"	chrX	+	152920327	152920411	152918982	152919081	152920706	152920748	281	14,52,0	2,10,0	14,53,0	1,0,0	233	149	1	1.0	0.817,0.769,NA	0.9,1.0,NA	-0.157
282	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922719	152922809	152922172	152922256	152928574	152928661	282	8,13,0	9,17,0	7,14,0	2,12,0	239	149	1	1.0	0.357,0.323,NA	0.686,0.421,NA	-0.214
283	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922719	152922809	152922172	152922256	152931671	152931776	283	14,11,0	5,20,0	8,23,0	11,37,0	239	149	1	1.0	0.636,0.255,NA	0.312,0.279,NA	0.15
284	"ENSG00000147394.20"	"ZNF185"	chrX	+	152928574	152928661	152922172	152922256	152931671	152931776	284	17,32,0	5,20,0	4,16,0	11,37,0	236	149	1	1.0	0.682,0.503,NA	0.187,0.214,NA	0.392
285	"ENSG00000147394.20"	"ZNF185"	chrX	+	152928574	152928661	152922719	152922809	152931671	152931776	285	8,22,0	6,5,0	4,10,0	3,15,0	236	149	1	1.0	0.457,0.735,NA	0.457,0.296,NA	0.219
286	"ENSG00000147394.20"	"ZNF185"	chrX	+	152932872	152932971	152931671	152931776	152938073	152938163	286	33,76,0	1,0,0	30,77,0	0,2,0	248	149	1	1.0	0.952,1.0,NA	1.0,0.959,NA	-0.004
287	"ENSG00000147394.20"	"ZNF185"	chrX	+	152936417	152936513	152932872	152932971	152938073	152938163	287	0,18,0	22,48,0	0,18,0	20,54,0	245	149	1	1.0	0.0,0.186,NA	0.0,0.169,NA	0.008
288	"ENSG00000147394.20"	"ZNF185"	chrX	+	152938073	152938163	152932872	152932971	152945266	152945464	288	32,72,0	0,2,0	33,66,0	0,0,0	239	149	1	1.0	1.0,0.957,NA	1.0,1.0,NA	-0.022
290	"ENSG00000147394.20"	"ZNF185"	chrX	+	152959698	152959896	152945266	152945464	152963838	152963949	290	67,94,4	0,2,0	40,110,17	0,2,1	298	149	1	1.0	1.0,0.959,1.0	1.0,0.965,0.895	0.033
291	"ENSG00000147394.20"	"ZNF185"	chrX	+	152959698	152959937	152945266	152945464	152963838	152963949	291	27,30,0	0,2,0	20,54,5	0,2,1	298	149	1	1.0	1.0,0.882,NA	1.0,0.931,0.714	0.059
295	"ENSG00000287394.1"	"MAGEA3-DT"	chrX	-	152635881	152635987	152574676	152574980	152639659	152639794	295	75,0,2	1,0,0	26,0,0	0,0,0	255	149	1	1.0	0.978,NA,1.0	1.0,NA,NA	-0.011
296	"ENSG00000287394.1"	"MAGEA3-DT"	chrX	-	152635881	152635987	152574676	152574980	152697594	152697653	296	95,0,2	4,0,0	45,0,0	3,0,0	255	149	1	1.0	0.933,NA,1.0	0.898,NA,NA	0.069
297	"ENSG00000287394.1"	"MAGEA3-DT"	chrX	-	152639659	152639794	152574676	152574980	152697594	152697653	297	35,0,0	4,0,0	9,0,0	3,0,0	284	149	1	1.0	0.821,NA,NA	0.611,NA,NA	0.21
298	"ENSG00000287394.1"	"MAGEA3-DT"	chrX	-	152639659	152639794	152635881	152635987	152697594	152697653	298	35,0,0	21,0,0	9,0,0	19,0,0	284	149	1	1.0	0.466,NA,NA	0.199,NA,NA	0.267
299	"ENSG00000011677.13"	"GABRA3"	chrX	-	152189729	152189941	152166233	152168563	152197632	152197785	299	26,1,7	3,0,0	31,1,1	2,0,0	298	149	0.893703175943	1.0	0.812,1.0,1.0	0.886,1.0,1.0	-0.025
304	"ENSG00000013619.15"	"MAMLD1"	chrX	+	150462771	150462846	150445453	150445612	150469744	150469982	304	26,0,7	6,0,1	13,46,12	0,14,0	224	149	1	1.0	0.742,NA,0.823	1.0,0.686,1.0	-0.113
305	"ENSG00000013619.15"	"MAMLD1"	chrX	+	150473679	150473802	150469744	150471490	150503273	150503517	305	42,2,15	8,0,0	11,87,14	0,1,5	272	149	0.393655153708	1.0	0.742,1.0,1.0	1.0,0.979,0.605	0.053
306	"ENSG00000013619.15"	"MAMLD1"	chrX	+	150503273	150503517	150469744	150471490	150509961	150510046	306	52,5,6	4,0,0	21,66,34	0,3,0	298	149	0.655916703997	1.0	0.867,1.0,1.0	1.0,0.917,1.0	-0.017
308	"ENSG00000235703.7"	"EOLA2-DT"	chrX	+	149941056	149941239	149940658	149940886	149944017	149944100	308	0,4,0	0,2,0	4,5,2	2,2,0	298	149	1	1.0	NA,0.5,NA	0.5,0.556,1.0	-0.185
309	"ENSG00000235703.7"	"EOLA2-DT"	chrX	+	149941789	149941847	149940658	149940886	149944017	149944100	309	0,0,0	0,2,0	2,9,0	2,2,0	207	149	1	1.0	NA,0.0,NA	0.419,0.764,NA	-0.592
312	"ENSG00000235703.7"	"EOLA2-DT"	chrX	+	149942183	149942329	149941789	149941847	149944017	149944100	312	0,0,0	0,6,0	6,2,4	6,9,0	295	149	1	1.0	NA,0.0,NA	0.336,0.101,1.0	-0.479
313	"ENSG00000235703.7"	"EOLA2-DT"	chrX	+	149943650	149943762	149941789	149941847	149944017	149944100	313	3,2,0	0,6,0	4,11,2	6,9,0	261	149	1	1.0	1.0,0.16,NA	0.276,0.411,1.0	0.018
314	"ENSG00000235703.7"	"EOLA2-DT"	chrX	+	149943650	149943762	149942183	149942329	149944017	149944100	314	3,2,0	0,0,0	1,7,0	2,0,4	261	149	1	1.0	1.0,1.0,NA	0.222,1.0,0.0	0.593
315	"ENSG00000235703.7"	"EOLA2-DT"	chrX	+	149944290	149944570	149944017	149944100	149945347	149948175	315	2,0,0	0,2,0	1,2,2	0,0,0	298	149	1	1.0	1.0,0.0,NA	1.0,1.0,1.0	-0.5
316	"ENSG00000235703.7"	"EOLA2-DT"	chrX	+	149945347	149945677	149944017	149944100	149945783	149948175	316	0,2,0	0,0,0	0,0,0	2,7,0	298	149	1	1.0	NA,1.0,NA	0.0,0.0,NA	1.0
317	"ENSG00000235703.7"	"EOLA2-DT"	chrX	+	149945347	149945677	149944017	149944100	149945857	149947347	317	0,2,0	2,6,0	1,0,0	16,15,4	298	149	1	1.0	0.0,0.143,NA	0.03,0.0,0.0	0.061
318	"ENSG00000235703.7"	"EOLA2-DT"	chrX	+	149948077	149948175	149945857	149947347	149948305	149948394	318	6,12,0	0,9,4	15,32,5	11,35,19	247	149	0.644634264545	1.0	1.0,0.446,0.0	0.451,0.355,0.137	0.168
319	"ENSG00000235703.7"	"EOLA2-DT"	chrX	+	149948305	149948394	149945632	149947347	149960764	149960948	319	5,22,8	0,0,0	32,86,33	2,0,0	238	149	1	1.0	1.0,1.0,1.0	0.909,1.0,1.0	0.03
320	"ENSG00000235703.7"	"EOLA2-DT"	chrX	+	149962582	149962716	149960764	149960948	150015950	150016140	320	0,14,1	2,5,0	18,38,4	24,16,4	283	149	0.544094163534	1.0	0.0,0.596,1.0	0.283,0.556,0.345	0.137
321	"ENSG00000241769.7"	"EOLA1-DT"	chrX	-	149535946	149535982	149534203	149534374	149536173	149536213	321	0,0,0	4,2,6	1,0,0	21,14,1	185	149	1	1.0	0.0,0.0,0.0	0.037,0.0,0.0	-0.012
322	"ENSG00000241769.7"	"EOLA1-DT"	chrX	-	149536173	149536255	149533629	149534374	149537632	149537778	322	1,0,3	0,0,0	21,10,1	1,0,0	231	149	1	1.0	1.0,NA,1.0	0.931,1.0,1.0	0.023
323	"ENSG00000241769.7"	"EOLA1-DT"	chrX	-	149536173	149536255	149533629	149534374	149538114	149538172	323	7,2,5	4,2,0	18,12,1	20,0,2	231	149	0.737398886789	1.0	0.53,0.392,1.0	0.367,1.0,0.244	0.104
324	"ENSG00000241769.7"	"EOLA1-DT"	chrX	-	149537632	149537742	149535935	149536213	149538114	149538172	324	0,2,0	0,0,0	0,0,0	2,2,0	259	149	1	1.0	NA,1.0,NA	0.0,0.0,NA	1.0
325	"ENSG00000241769.7"	"EOLA1-DT"	chrX	-	149537632	149537778	149533629	149534374	149538114	149538172	325	0,0,0	4,2,0	18,8,7	20,0,2	295	149	1	1.0	0.0,0.0,NA	0.313,1.0,0.639	-0.651
326	"ENSG00000241769.7"	"EOLA1-DT"	chrX	-	149537632	149537778	149536172	149536255	149538114	149538172	326	2,0,0	6,2,2	27,10,8	5,4,0	295	149	2.6440686085e-08	3.3396855363104867e-06	0.144,0.0,0.0	0.732,0.558,1.0	-0.715
328	"ENSG00000241769.7"	"EOLA1-DT"	chrX	-	149538723	149538906	149538114	149538172	149540694	149540813	328	8,2,0	10,0,6	29,10,3	30,0,5	298	149	0.16337261255	0.9690065774827313	0.286,1.0,0.0	0.326,1.0,0.231	-0.09
329	"ENSG00000010404.18"	"IDS"	chrX	-	149486924	149487098	149476987	149483218	149490313	149490440	329	1265,244,298	23,1,0	642,660,968	0,1,2	298	149	0.00273318061458	0.04379439894950742	0.965,0.992,1.0	1.0,0.997,0.996	-0.012
330	"ENSG00000010404.18"	"IDS"	chrX	-	149491537	149491667	149490313	149490440	149496345	149496516	330	128,20,49	638,156,246	29,21,21	395,372,506	279	149	1.36224365122e-13	5.811674166587629e-11	0.097,0.064,0.096	0.038,0.029,0.022	0.056
331	"ENSG00000010404.18"	"IDS"	chrX	-	149498106	149498307	149496345	149496516	149500948	149501037	331	1634,446,452	32,1,4	826,928,1150	5,0,10	298	149	0.000798944466386	0.0166995101831195	0.962,0.996,0.983	0.988,1.0,0.983	-0.01
332	"ENSG00000010404.18"	"IDS"	chrX	-	149499228	149499354	149498106	149498307	149500948	149501037	332	10,4,0	872,227,202	3,0,0	430,522,650	275	149	1	1.0	0.006,0.009,0.0	0.004,0.0,0.0	0.004
333	"ENSG00000010404.18"	"IDS"	chrX	-	149502074	149502177	149500948	149501037	149503311	149503489	333	106,23,35	549,173,75	40,60,225	210,362,269	252	149	0.193653895225	1.0	0.102,0.073,0.216	0.101,0.089,0.331	-0.043
334	"ENSG00000010404.18"	"IDS"	chrX	-	149502074	149502177	149500948	149501037	149504156	149504219	334	55,9,25	7,2,1	30,25,115	0,0,17	252	149	0.622837044403	1.0	0.823,0.727,0.937	1.0,1.0,0.8	-0.104
335	"ENSG00000010404.18"	"IDS"	chrX	-	149503311	149503489	149500948	149501037	149504156	149504219	335	1288,377,274	7,2,1	511,815,747	0,0,17	298	149	0.343627277614	1.0	0.989,0.99,0.993	1.0,1.0,0.956	0.005
336	"ENSG00000010404.18"	"IDS"	chrX	-	149503311	149503489	149502074	149502177	149504156	149504219	336	790,218,213	0,0,4	312,488,594	0,0,0	298	149	1	1.0	1.0,1.0,0.964	1.0,1.0,1.0	-0.012
337	"ENSG00000010404.18"	"IDS"	chrX	-	149504156	149504293	149500948	149501037	149505034	149505177	337	484,124,97	1,0,0	135,196,300	0,0,0	286	149	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
338	"ENSG00000010404.18"	"IDS"	chrX	-	149505034	149505177	149504156	149504293	149511533	149511620	338	531,136,108	0,0,0	168,213,309	2,0,0	292	149	1	1.0	1.0,1.0,1.0	0.977,1.0,1.0	0.008
340	"ENSG00000155966.14"	"AFF2"	chrX	+	148837646	148837733	148809875	148809920	148842965	148843002	340	0,4,0	0,9,0	0,8,0	0,13,1	236	149	1	1.0	NA,0.219,NA	NA,0.28,0.0	0.079
342	"ENSG00000102081.16"	"FMR1"	chrX	+	147912727	147913077	147912093	147912230	147921932	147921985	342	3,4,2	23,28,12	0,0,0	9,16,17	298	149	0.00330014136291	0.05077869163649531	0.061,0.067,0.077	0.0,0.0,0.0	0.068
344	"ENSG00000102081.16"	"FMR1"	chrX	+	147924918	147925055	147921932	147921985	147925539	147925633	344	0,0,0	69,79,13	0,0,2	29,35,43	286	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.024	-0.008
348	"ENSG00000102081.16"	"FMR1"	chrX	+	147930872	147930964	147930127	147930244	147932424	147932595	348	0,6,0	95,65,16	0,0,0	27,36,44	241	149	0.57370351089	1.0	0.0,0.054,0.0	0.0,0.0,0.0	0.018
349	"ENSG00000102081.16"	"FMR1"	chrX	+	147933400	147933540	147932684	147932763	147936503	147936613	349	0,0,1	178,148,43	0,0,0	87,134,76	289	149	1	1.0	0.0,0.0,0.012	0.0,0.0,0.0	0.004
350	"ENSG00000102081.16"	"FMR1"	chrX	+	147938098	147938161	147937465	147937600	147940575	147940662	350	41,30,4	109,99,39	8,18,8	54,107,58	212	149	0.0124087639078	0.14159272745896473	0.209,0.176,0.067	0.094,0.106,0.088	0.055
359	"ENSG00000203930.13"	"LINC00632"	chrX	+	140713516	140716289	140711620	140711656	140733877	140733964	359	0,5,0	0,2,0	0,22,0	0,5,0	298	149	1	1.0	NA,0.556,NA	NA,0.688,NA	-0.132
363	"ENSG00000203930.13"	"LINC00632"	chrX	+	140768339	140768406	140733877	140733964	140772077	140773173	363	1,0,0	0,0,0	0,0,0	0,16,0	216	149	1	1.0	1.0,NA,NA	NA,0.0,NA	1.0
368	"ENSG00000101974.15"	"ATP11C"	chrX	-	139731650	139731755	139726347	139728962	139732434	139732525	368	30,70,5	0,3,0	26,33,19	0,0,0	254	149	0.31538191019	1.0	1.0,0.932,1.0	1.0,1.0,1.0	-0.023
369	"ENSG00000101974.15"	"ATP11C"	chrX	-	139731650	139731755	139726347	139728962	139737730	139737796	369	30,72,5	1,0,0	26,33,19	0,0,0	254	149	1	1.0	0.946,1.0,1.0	1.0,1.0,1.0	-0.018
370	"ENSG00000101974.15"	"ATP11C"	chrX	-	139731650	139731755	139726347	139728962	139737915	139738069	370	58,147,23	13,16,3	46,53,47	2,0,21	254	149	0.367291940365	1.0	0.724,0.843,0.818	0.931,1.0,0.568	-0.038
371	"ENSG00000101974.15"	"ATP11C"	chrX	-	139732434	139732525	139728785	139728962	139737915	139738069	371	0,5,0	13,16,3	0,0,2	2,0,21	240	149	1	1.0	0.0,0.162,0.0	0.0,NA,0.056	0.026
372	"ENSG00000101974.15"	"ATP11C"	chrX	-	139732434	139732525	139731650	139731755	139737915	139738069	372	0,2,0	28,77,18	0,0,2	20,20,28	240	149	1	1.0	0.0,0.016,0.0	0.0,0.0,0.042	-0.009
373	"ENSG00000101974.15"	"ATP11C"	chrX	-	139737730	139737796	139726352	139728962	139737915	139738069	373	1,0,0	13,16,3	0,0,0	2,0,21	215	149	1	1.0	0.051,0.0,0.0	0.0,NA,0.0	0.017
374	"ENSG00000101974.15"	"ATP11C"	chrX	-	139737730	139737796	139731650	139731755	139737915	139738069	374	0,2,0	28,77,18	0,0,0	20,20,28	215	149	1	1.0	0.0,0.018,0.0	0.0,0.0,0.0	0.006
375	"ENSG00000101974.15"	"ATP11C"	chrX	-	139774689	139774953	139768259	139768434	139782546	139782728	375	66,107,15	0,0,0	33,36,57	2,0,0	298	149	1	1.0	1.0,1.0,1.0	0.892,1.0,1.0	0.036
376	"ENSG00000101974.15"	"ATP11C"	chrX	-	139782546	139782728	139774689	139774953	139783163	139783267	376	112,164,18	2,0,4	36,39,68	0,0,0	298	149	0.135599832289	0.8529929292321603	0.966,1.0,0.692	1.0,1.0,1.0	-0.114
377	"ENSG00000101974.15"	"ATP11C"	chrX	-	139787172	139787244	139785225	139785299	139788191	139788343	377	70,125,8	6,2,0	23,22,47	4,2,0	221	149	0.67955405554	1.0	0.887,0.977,1.0	0.795,0.881,1.0	0.063
378	"ENSG00000101974.15"	"ATP11C"	chrX	-	139814877	139814985	139804470	139804599	139816862	139816943	378	69,100,10	0,0,0	28,28,44	2,0,0	257	149	1	1.0	1.0,1.0,1.0	0.89,1.0,1.0	0.037
379	"ENSG00000101974.15"	"ATP11C"	chrX	-	139816862	139816943	139804470	139804599	139819337	139819427	379	28,35,0	0,0,0	14,9,7	0,0,1	230	149	1	1.0	1.0,1.0,NA	1.0,1.0,0.819	0.06
383	"ENSG00000291054.1"	"ENSG00000291054"	chrX	+	136914129	136914242	136909435	136909780	136925246	136925379	383	2,2,0	3,0,4	2,4,1	4,3,0	262	149	0.379843062312	1.0	0.275,1.0,0.0	0.221,0.431,1.0	-0.126
384	"ENSG00000291054.1"	"ENSG00000291054"	chrX	+	136914129	136914242	136909435	136909780	137021411	137022141	384	2,0,0	0,0,0	2,4,1	2,0,0	262	149	1	1.0	1.0,NA,NA	0.363,1.0,1.0	0.212
385	"ENSG00000291054.1"	"ENSG00000291054"	chrX	+	136921243	136922776	136909394	136909780	136925246	136925379	385	5,2,17	3,0,4	11,19,10	4,3,0	298	149	0.532535137473	1.0	0.455,1.0,0.68	0.579,0.76,1.0	-0.068
387	"ENSG00000291054.1"	"ENSG00000291054"	chrX	+	136922444	136922776	136909416	136909780	136925246	136925379	387	5,2,17	3,0,4	11,19,10	4,3,0	298	149	0.532535137473	1.0	0.455,1.0,0.68	0.579,0.76,1.0	-0.068
388	"ENSG00000291054.1"	"ENSG00000291054"	chrX	+	136922444	136922776	136909416	136909780	136994846	136994995	388	0,0,2	2,0,0	0,0,0	0,5,0	298	149	1	1.0	0.0,NA,1.0	NA,0.0,NA	0.5
